Euler1,Euler2,Euler3,azimuth360,azimuth270,azimuth180,azimuth90
49,42,49,0.004,0.005,0.004,0.005
49,42,56,0.006,0.006,0.006,0.005
49,42,63,0.006,0.006,0.004,0.01
49,42,70,0.003,0.007,0.005,0.006
49,42,77,0.006,0.006,0.007,0.009
49,42,84,0.005,0.003,0.007,0.011
49,42,91,0.005,0.005,0.004,0.007
49,42,98,0.007,0.003,0.006,0.005
49,42,105,0.007,0.006,0.006,0.006
49,42,112,0.004,0.003,0.002,0.003
49,42,119,0.005,0.006,0.007,0.006
49,42,126,0.002,0.001,0.006,0.002
49,42,133,0.001,0.005,0.001,0.005
49,42,140,0.003,0.005,0.006,0.006
49,42,147,0.005,0.006,0.006,0.002
49,42,154,0.004,0.003,0.004,0.011
49,42,161,0.002,0.006,0.005,0.011
49,42,168,0.006,0.006,0.006,0.001
49,42,175,0.004,0.005,0.006,0.017
49,49,0,0.005,0.005,0.005,0.01
49,49,7,0.004,0.004,0.004,0.003
49,49,14,0.006,0.005,0.005,0.009
49,49,21,0.003,0.005,0.005,0.006
49,49,28,0.003,0.005,0.004,0.004
49,49,35,0.004,0.004,0.001,0.005
49,49,42,0.004,0.006,0.006,0.005
49,49,49,0.004,0.005,0.005,0.005
49,49,56,0.002,0.004,0.005,0.004
49,49,63,0.004,0.005,0.003,0.002
49,49,70,0.005,0.005,0.005,0.004
49,49,77,0.005,0.005,0.004,0.009
49,49,84,0.005,0.004,0.005,0.005
49,49,91,0.005,0.002,0.003,0.002
49,49,98,0.004,0.004,0.004,0.005
49,49,105,0.003,0.003,0.003,0.004
49,49,112,0.003,0.004,0.004,0.005
49,49,119,0.005,0.005,0.005,0.003
49,49,126,0.005,0.002,0.003,0.001
49,49,133,0.005,0.004,0.006,0.002
49,49,140,0.004,0.005,0.004,0.001
49,49,147,0.001,0.004,0.004,0.001
49,49,154,0.005,0.006,0.005,0.003
49,49,161,0.003,0.005,0.005,0.01
49,49,168,0.003,0.003,0.005,0.003
49,49,175,0.005,0.006,0.004,0.012
49,56,0,0.004,0.005,0.004,0.013
49,56,7,0.003,0.004,0.003,0.007
49,56,14,0.004,0.004,0.004,0.006
49,56,21,0.004,0.005,0.005,0.005
49,56,28,0.004,0.005,0.004,0.006
49,56,35,0.005,0.005,0.004,0.004
49,56,42,0.004,0.004,0.005,0.004
49,56,49,0.003,0.002,0.004,0.004
49,56,56,0.004,0.003,0.003,0.005
49,56,63,0.004,0.005,0.002,0.007
49,56,70,0.004,0.002,0.002,0.007
49,56,77,0.005,0.004,0.006,0.006
49,56,84,0.004,0.001,0.003,0.009
49,56,91,0.004,0.003,0.004,0.004
49,56,98,0.003,0.005,0.004,0.005
49,56,105,0.004,0.004,0.002,0.005
49,56,112,0.002,0.003,0.005,0.005
49,56,119,0.004,0.003,0.003,0.003
49,56,126,0.004,0.002,0.004,0.001
49,56,133,0.003,0.004,0.004,0.001
49,56,140,0.003,0.005,0.004,0.001
49,56,147,0.004,0.005,0.005,0.001
49,56,154,0.004,0.004,0.002,0.002
49,56,161,0.005,0.001,0.005,0.006
49,56,168,0.003,0.005,0.004,0.008
49,56,175,0.004,0.005,0.004,0.011
49,63,0,0.004,0.004,0.004,0.011
49,63,7,0.003,0.003,0.003,0.01
49,63,14,0.003,0.003,0.003,0.007
49,63,21,0.002,0.004,0.002,0.007
49,63,28,0.004,0.004,0.004,0.004
49,63,35,0.003,0.004,0.004,0.004
49,63,42,0.003,0.002,0.003,0.004
49,63,49,0.003,0.003,0.004,0.008
49,63,56,0.004,0.004,0.004,0.005
49,63,63,0.002,0.002,0.004,0.004
49,63,70,0.001,0.005,0.005,0.005
49,63,77,0.002,0.002,0.003,0.004
49,63,84,0.003,0.003,0.004,0.005
49,63,91,0.003,0.004,0.004,0.004
49,63,98,0.003,0.003,0.003,0.006
49,63,105,0.003,0.004,0.005,0.005
49,63,112,0.004,0.003,0.004,0.003
49,63,119,0.003,0.004,0.004,0.001
49,63,126,0.004,0.004,0.004,0.002
49,63,133,0.003,0.004,0.004,0.003
49,63,140,0.004,0.003,0.004,0.002
49,63,147,0.004,0.004,0.005,0.003
49,63,154,0.004,0.004,0.004,0.003
49,63,161,0.003,0.004,0.003,0.002
49,63,168,0.004,0.004,0.004,0.006
49,63,175,0.004,0.003,0.003,0.009
49,70,0,0.003,0.003,0.003,0.011
49,70,7,0.004,0.003,0.004,0.011
49,70,14,0.003,0.004,0.003,0.009
49,70,21,0.003,0.003,0.003,0.008
49,70,28,0.003,0.002,0.003,0.012
49,70,35,0.003,0.004,0.003,0.007
49,70,42,0.003,0.003,0.003,0.007
49,70,49,0.003,0.003,0.004,0.005
49,70,56,0.003,0.004,0.003,0.004
49,70,63,0.004,0.003,0.004,0.005
49,70,70,0.003,0.002,0.003,0.004
49,70,77,0.003,0.004,0.003,0.004
49,70,84,0.002,0.004,0.002,0.005
49,70,91,0.002,0.003,0.004,0.005
49,70,98,0.003,0.002,0.004,0.006
49,70,105,0.003,0.004,0.004,0.003
49,70,112,0.003,0.002,0.003,0.004
49,70,119,0.003,0.004,0.003,0.002
49,70,126,0.003,0.003,0.003,0.002
49,70,133,0.002,0.003,0.003,0.002
49,70,140,0.003,0.003,0.003,0.002
49,70,147,0.003,0.003,0.003,0.002
49,70,154,0.003,0.003,0.003,0.001
49,70,161,0.003,0.003,0.002,0.002
49,70,168,0.003,0.004,0.003,0.005
49,70,175,0.002,0.002,0.002,0.009
49,77,0,0.002,0.001,0.002,0.004
49,77,7,0.002,0.003,0.003,0.014
49,77,14,0.003,0.003,0.004,0.006
49,77,21,0.004,0.003,0.004,0.003
49,77,28,0.003,0.003,0.004,0.009
49,77,35,0.003,0.003,0.002,0.01
49,77,42,0.003,0.003,0.003,0.009
49,77,49,0.003,0.003,0.003,0.003
49,77,56,0.004,0.003,0.003,0.005
49,77,63,0.004,0.003,0.002,0.004
49,77,70,0.003,0.003,0.003,0.004
49,77,77,0.003,0.003,0.003,0.005
49,77,84,0.004,0.004,0.003,0.005
49,77,91,0.004,0.003,0.003,0.005
49,77,98,0.003,0.003,0.003,0.009
49,77,105,0.003,0.004,0.003,0.007
49,77,112,0.003,0.002,0.003,0.006
49,77,119,0.003,0.003,0.003,0.001
49,77,126,0.003,0.003,0.003,0.002
49,77,133,0.003,0.002,0.003,0.003
49,77,140,0.003,0.002,0.003,0.002
49,77,147,0.002,0.003,0.003,0.002
49,77,154,0.004,0.003,0.003,0.002
49,77,161,0.003,0.004,0.004,0.011
49,77,168,0.003,0.004,0.003,0.013
49,77,175,0.004,0.003,0.003,0.013
49,84,0,0.003,0.002,0.002,0.004
49,84,7,0.003,0.002,0.003,0.006
49,84,14,0.003,0.004,0.004,0.01
49,84,21,0.004,0.005,0.003,0.004
49,84,28,0.003,0.003,0.005,0.013
49,84,35,0.003,0.004,0.004,0.017
49,84,42,0.003,0.004,0.006,0.009
49,84,49,0.002,0.005,0.003,0.007
49,84,56,0.004,0.007,0.003,0.015
49,84,63,0.003,0.004,0.004,0.005
49,84,70,0.004,0.003,0.003,0.014
49,84,77,0.003,0.003,0.002,0.005
49,84,84,0.003,0.003,0.006,0.006
49,84,91,0.003,0.002,0.005,0.005
49,84,98,0.003,0.004,0.004,0.012
49,84,105,0.004,0.004,0.003,0.016
49,84,112,0.004,0.003,0.004,0.008
49,84,119,0.002,0.004,0.005,0.003
49,84,126,0.002,0.002,0.002,0.003
49,84,133,0.003,0.002,0.002,0.002
49,84,140,0.003,0.004,0.004,0.002
49,84,147,0.003,0.004,0.004,0.002
49,84,154,0.004,0.003,0.003,0.003
49,84,161,0.003,0.003,0.004,0.012
49,84,168,0.003,0.004,0.004,0.06
49,84,175,0.005,0.003,0.003,0.058
56,0,0,0.0,0.0,0.0,0.0
56,0,7,0.0,0.0,0.37,0.0
56,0,14,0.0,0.0,0.0,0.0
56,0,21,0.0,0.0,0.0,0.0
56,0,28,0.263,0.0,0.0,0.0
56,0,35,0.0,0.27,0.339,0.0
56,0,42,0.0,0.0,0.0,0.0
56,0,49,0.285,0.0,0.0,0.0
56,0,56,0.0,0.331,0.0,0.0
56,0,63,0.0,0.222,0.0,0.314
56,0,70,0.0,0.363,0.249,0.0
56,0,77,0.0,0.32,0.294,0.0
56,0,84,0.076,0.334,0.21,0.0
56,0,91,0.0,0.0,0.275,0.0
56,0,98,0.246,0.0,0.274,0.0
56,0,105,0.0,0.0,0.296,0.0
56,0,112,0.239,0.0,0.0,0.0
56,0,119,0.18,0.27,0.311,0.0
56,0,126,0.0,0.0,0.0,0.0
56,0,133,0.267,0.0,0.0,0.0
56,0,140,0.0,0.0,0.0,0.187
56,0,147,0.0,0.323,0.315,0.231
56,0,154,0.335,0.203,0.271,0.0
56,0,161,0.0,0.0,0.0,0.216
56,0,168,0.014,0.0,0.323,0.0
56,0,175,0.211,0.0,0.0,0.0
56,7,0,0.0,0.005,0.0,0.001
56,7,7,0.012,0.969,0.977,0.004
56,7,14,0.007,0.316,0.009,0.144
56,7,21,0.389,0.003,0.002,0.003
56,7,28,0.002,0.013,0.005,0.391
56,7,35,0.004,0.006,0.008,0.002
56,7,42,0.003,0.005,0.002,0.05
56,7,49,0.011,0.003,0.007,0.174
56,7,56,0.006,0.007,0.013,0.134
56,7,63,0.003,0.009,0.776,0.487
56,7,70,0.004,0.005,0.004,0.002
56,7,77,0.254,0.003,0.004,0.108
56,7,84,0.002,0.008,0.005,0.001
56,7,91,0.002,0.003,0.003,1.773
56,7,98,0.007,0.248,0.014,1.363
56,7,105,0.003,0.003,0.014,0.129
56,7,112,0.004,0.0,0.001,0.109
56,7,119,0.019,0.007,0.018,0.442
56,7,126,0.005,0.765,0.017,0.019
56,7,133,0.01,0.362,0.003,0.132
56,7,140,0.011,0.04,0.021,0.019
56,7,147,0.004,0.005,0.639,0.019
56,7,154,0.324,0.003,0.002,0.045
56,7,161,0.005,0.321,0.003,0.009
56,7,168,0.426,0.006,0.046,0.209
56,7,175,0.014,0.055,0.01,0.175
56,14,0,0.001,0.004,0.003,0.001
56,14,7,0.001,0.001,0.002,0.018
56,14,14,0.002,0.005,0.001,0.001
56,14,21,0.019,0.002,0.018,0.005
56,14,28,0.007,0.002,0.002,0.003
56,14,35,0.009,0.007,0.003,0.006
56,14,42,0.002,0.001,0.002,0.97
56,14,49,0.002,0.003,0.002,0.64
56,14,56,0.002,0.002,0.013,0.02
56,14,63,0.004,0.003,0.005,0.01
56,14,70,0.026,0.008,0.001,0.005
56,14,77,0.001,0.001,0.005,0.002
56,14,84,0.001,0.001,0.002,0.008
56,14,91,0.002,0.002,0.005,0.001
56,14,98,0.001,0.009,0.003,0.003
56,14,105,0.005,0.003,0.001,0.006
56,14,112,0.007,0.009,0.002,0.001
56,14,119,0.001,0.006,0.001,0.009
56,14,126,0.008,0.002,0.002,0.003
56,14,133,0.0,0.005,0.001,0.005
56,14,140,0.004,0.014,0.002,0.004
56,14,147,0.004,0.002,0.002,0.002
56,14,154,0.005,0.008,0.002,0.042
56,14,161,0.009,0.002,0.007,0.002
56,14,168,0.001,0.001,0.001,0.01
56,14,175,0.002,0.005,0.011,0.922
56,21,0,0.002,0.001,0.017,0.015
56,21,7,0.001,0.012,0.012,0.027
56,21,14,0.009,0.002,0.003,0.013
56,21,21,0.015,0.012,0.013,0.021
56,21,28,0.003,0.003,0.008,0.004
56,21,35,0.005,0.002,0.002,0.001
56,21,42,0.007,0.005,0.002,0.011
56,21,49,0.001,0.014,0.006,0.016
56,21,56,0.002,0.013,0.01,0.009
56,21,63,0.001,0.001,0.001,0.011
56,21,70,0.003,0.001,0.011,0.015
56,21,77,0.001,0.002,0.008,0.009
56,21,84,0.014,0.014,0.016,0.009
56,21,91,0.009,0.002,0.006,0.006
56,21,98,0.016,0.014,0.016,0.015
56,21,105,0.006,0.008,0.01,0.015
56,21,112,0.014,0.015,0.013,0.013
56,21,119,0.003,0.004,0.006,0.001
56,21,126,0.001,0.001,0.002,0.016
56,21,133,0.002,0.001,0.011,0.005
56,21,140,0.014,0.002,0.002,0.003
56,21,147,0.006,0.004,0.001,0.001
56,21,154,0.003,0.005,0.002,0.001
56,21,161,0.011,0.009,0.009,0.001
56,21,168,0.004,0.002,0.005,0.001
56,21,175,0.003,0.012,0.001,0.007
56,28,0,0.001,0.007,0.002,0.017
56,28,7,0.003,0.013,0.012,0.016
56,28,14,0.012,0.012,0.007,0.004
56,28,21,0.001,0.01,0.011,0.014
56,28,28,0.006,0.007,0.009,0.006
56,28,35,0.006,0.009,0.004,0.004
56,28,42,0.003,0.01,0.005,0.008
56,28,49,0.003,0.005,0.006,0.009
56,28,56,0.009,0.005,0.013,0.013
56,28,63,0.002,0.007,0.001,0.019
56,28,70,0.005,0.011,0.012,0.017
56,28,77,0.005,0.01,0.012,0.01
56,28,84,0.005,0.01,0.001,0.001
56,28,91,0.005,0.011,0.01,0.009
56,28,98,0.011,0.01,0.012,0.01
56,28,105,0.01,0.004,0.003,0.001
56,28,112,0.003,0.003,0.002,0.006
56,28,119,0.012,0.003,0.014,0.003
56,28,126,0.007,0.011,0.011,0.002
56,28,133,0.004,0.001,0.002,0.002
56,28,140,0.007,0.009,0.003,0.002
56,28,147,0.012,0.013,0.01,0.005
56,28,154,0.007,0.013,0.005,0.01
56,28,161,0.004,0.001,0.001,0.022
56,28,168,0.011,0.014,0.014,0.017
56,28,175,0.011,0.009,0.012,0.018
56,35,0,0.007,0.007,0.002,0.014
56,35,7,0.005,0.008,0.005,0.007
56,35,14,0.01,0.011,0.01,0.014
56,35,21,0.01,0.011,0.006,0.013
56,35,28,0.009,0.003,0.002,0.005
56,35,35,0.008,0.01,0.005,0.006
56,35,42,0.008,0.002,0.0,0.009
56,35,49,0.007,0.008,0.008,0.01
56,35,56,0.008,0.008,0.011,0.012
56,35,63,0.006,0.01,0.01,0.009
56,35,70,0.009,0.003,0.01,0.009
56,35,77,0.009,0.005,0.01,0.008
56,35,84,0.001,0.007,0.004,0.001
56,35,91,0.008,0.003,0.009,0.006
56,35,98,0.008,0.003,0.004,0.007
56,35,105,0.005,0.011,0.003,0.008
56,35,112,0.001,0.008,0.007,0.006
56,35,119,0.003,0.009,0.005,0.006
56,35,126,0.005,0.006,0.004,0.001
56,35,133,0.007,0.009,0.009,0.003
56,35,140,0.008,0.004,0.01,0.001
56,35,147,0.005,0.007,0.009,0.002
56,35,154,0.008,0.007,0.01,0.001
56,35,161,0.007,0.008,0.009,0.008
56,35,168,0.002,0.003,0.003,0.007
56,35,175,0.003,0.01,0.005,0.018
56,42,0,0.006,0.007,0.008,0.002
56,42,7,0.008,0.008,0.007,0.012
56,42,14,0.003,0.003,0.003,0.008
56,42,21,0.004,0.006,0.005,0.007
56,42,28,0.003,0.008,0.004,0.004
56,42,35,0.006,0.008,0.008,0.005
56,42,42,0.007,0.005,0.007,0.006
56,42,49,0.006,0.007,0.006,0.007
56,42,56,0.008,0.004,0.005,0.008
56,42,63,0.004,0.004,0.008,0.007
56,42,70,0.006,0.003,0.004,0.009
56,42,77,0.007,0.005,0.006,0.006
56,42,84,0.004,0.008,0.004,0.003
56,42,91,0.002,0.006,0.008,0.008
56,42,98,0.006,0.007,0.006,0.004
56,42,105,0.006,0.007,0.007,0.006
56,42,112,0.006,0.004,0.005,0.004
56,42,119,0.008,0.003,0.007,0.004
56,42,126,0.008,0.003,0.008,0.005
56,42,133,0.004,0.004,0.006,0.008
56,42,140,0.007,0.006,0.005,0.005
56,42,147,0.008,0.008,0.003,0.004
56,42,154,0.006,0.008,0.007,0.013
56,42,161,0.004,0.008,0.007,0.007
56,42,168,0.005,0.008,0.008,0.014
56,42,175,0.005,0.001,0.005,0.012
56,49,0,0.004,0.002,0.007,0.014
56,49,7,0.005,0.007,0.005,0.003
56,49,14,0.003,0.006,0.001,0.006
56,49,21,0.005,0.005,0.006,0.005
56,49,28,0.005,0.005,0.005,0.011
56,49,35,0.007,0.006,0.006,0.005
56,49,42,0.005,0.004,0.005,0.006
56,49,49,0.006,0.006,0.006,0.004
56,49,56,0.005,0.007,0.007,0.008
56,49,63,0.005,0.006,0.005,0.005
56,49,70,0.004,0.006,0.004,0.006
56,49,77,0.006,0.007,0.005,0.005
56,49,84,0.007,0.004,0.007,0.005
56,49,91,0.004,0.004,0.006,0.006
56,49,98,0.005,0.005,0.005,0.004
56,49,105,0.004,0.003,0.007,0.006
56,49,112,0.006,0.002,0.004,0.001
56,49,119,0.004,0.004,0.007,0.004
56,49,126,0.006,0.006,0.005,0.005
56,49,133,0.006,0.006,0.006,0.001
56,49,140,0.006,0.004,0.006,0.001
56,49,147,0.005,0.002,0.007,0.001
56,49,154,0.004,0.006,0.006,0.008
56,49,161,0.005,0.005,0.004,0.005
56,49,168,0.005,0.004,0.002,0.013
56,49,175,0.004,0.005,0.004,0.016
56,56,0,0.004,0.004,0.005,0.009
56,56,7,0.004,0.003,0.005,0.009
56,56,14,0.004,0.005,0.005,0.009
56,56,21,0.003,0.004,0.004,0.007
56,56,28,0.005,0.004,0.003,0.005
56,56,35,0.004,0.004,0.004,0.006
56,56,42,0.004,0.002,0.004,0.005
56,56,49,0.004,0.005,0.004,0.005
56,56,56,0.004,0.006,0.004,0.004
56,56,63,0.005,0.005,0.003,0.005
56,56,70,0.005,0.006,0.005,0.004
56,56,77,0.005,0.001,0.005,0.005
56,56,84,0.005,0.005,0.005,0.005
56,56,91,0.004,0.005,0.006,0.005
56,56,98,0.004,0.003,0.004,0.003
56,56,105,0.004,0.004,0.005,0.001
56,56,112,0.005,0.003,0.005,0.004
56,56,119,0.004,0.004,0.004,0.003
56,56,126,0.005,0.006,0.005,0.001
56,56,133,0.003,0.002,0.002,0.002
56,56,140,0.004,0.004,0.005,0.001
56,56,147,0.004,0.003,0.003,0.002
56,56,154,0.004,0.004,0.004,0.003
56,56,161,0.004,0.006,0.004,0.002
56,56,168,0.004,0.005,0.004,0.012
56,56,175,0.004,0.005,0.006,0.008
56,63,0,0.005,0.004,0.005,0.01
56,63,7,0.003,0.003,0.002,0.007
56,63,14,0.004,0.005,0.005,0.005
56,63,21,0.004,0.004,0.004,0.004
56,63,28,0.004,0.004,0.003,0.005
56,63,35,0.004,0.004,0.005,0.007
56,63,42,0.004,0.004,0.005,0.004
56,63,49,0.004,0.004,0.005,0.004
56,63,56,0.004,0.003,0.004,0.004
56,63,63,0.004,0.005,0.003,0.005
56,63,70,0.004,0.003,0.003,0.005
56,63,77,0.005,0.004,0.005,0.003
56,63,84,0.004,0.004,0.004,0.006
56,63,91,0.004,0.004,0.003,0.004
56,63,98,0.004,0.005,0.005,0.004
56,63,105,0.004,0.003,0.004,0.004
56,63,112,0.003,0.004,0.004,0.004
56,63,119,0.004,0.003,0.004,0.004
56,63,126,0.003,0.002,0.001,0.001
56,63,133,0.004,0.004,0.005,0.003
56,63,140,0.004,0.003,0.004,0.002
56,63,147,0.005,0.005,0.004,0.002
56,63,154,0.004,0.002,0.003,0.004
56,63,161,0.004,0.004,0.002,0.007
56,63,168,0.004,0.004,0.004,0.008
56,63,175,0.003,0.003,0.003,0.007
56,70,0,0.003,0.005,0.004,0.007
56,70,7,0.003,0.003,0.003,0.006
56,70,14,0.003,0.002,0.003,0.009
56,70,21,0.002,0.004,0.003,0.011
56,70,28,0.004,0.004,0.003,0.006
56,70,35,0.003,0.004,0.004,0.004
56,70,42,0.004,0.004,0.004,0.004
56,70,49,0.003,0.003,0.003,0.004
56,70,56,0.003,0.003,0.004,0.004
56,70,63,0.003,0.004,0.003,0.009
56,70,70,0.004,0.004,0.004,0.005
56,70,77,0.003,0.004,0.004,0.002
56,70,84,0.004,0.004,0.003,0.006
56,70,91,0.003,0.003,0.004,0.004
56,70,98,0.003,0.004,0.004,0.004
56,70,105,0.002,0.003,0.002,0.004
56,70,112,0.004,0.004,0.004,0.004
56,70,119,0.004,0.002,0.004,0.002
56,70,126,0.003,0.003,0.002,0.001
56,70,133,0.004,0.004,0.003,0.001
56,70,140,0.003,0.003,0.003,0.003
56,70,147,0.004,0.004,0.003,0.002
56,70,154,0.003,0.003,0.002,0.002
56,70,161,0.004,0.002,0.004,0.005
56,70,168,0.003,0.004,0.004,0.008
56,70,175,0.003,0.004,0.004,0.007
56,77,0,0.003,0.004,0.003,0.006
56,77,7,0.003,0.003,0.003,0.004
56,77,14,0.003,0.004,0.003,0.01
56,77,21,0.003,0.004,0.003,0.004
56,77,28,0.003,0.003,0.002,0.01
56,77,35,0.002,0.002,0.004,0.008
56,77,42,0.004,0.006,0.004,0.011
56,77,49,0.003,0.003,0.004,0.009
56,77,56,0.004,0.003,0.002,0.002
56,77,63,0.004,0.004,0.004,0.004
56,77,70,0.002,0.003,0.004,0.002
56,77,77,0.002,0.004,0.003,0.004
56,77,84,0.004,0.004,0.002,0.005
56,77,91,0.003,0.004,0.003,0.006
56,77,98,0.003,0.002,0.002,0.006
56,77,105,0.004,0.005,0.004,0.007
56,77,112,0.002,0.003,0.002,0.003
56,77,119,0.003,0.002,0.004,0.002
56,77,126,0.004,0.002,0.003,0.002
56,77,133,0.004,0.004,0.004,0.005
56,77,140,0.003,0.003,0.003,0.003
56,77,147,0.004,0.004,0.003,0.004
56,77,154,0.003,0.003,0.004,0.003
56,77,161,0.003,0.004,0.004,0.004
56,77,168,0.003,0.003,0.003,0.018
56,77,175,0.005,0.004,0.004,0.016
56,84,0,0.003,0.003,0.003,0.015
56,84,7,0.003,0.003,0.002,0.005
56,84,14,0.003,0.003,0.003,0.007
56,84,21,0.003,0.003,0.003,0.003
56,84,28,0.002,0.003,0.003,0.006
56,84,35,0.002,0.003,0.003,0.016
56,84,42,0.003,0.003,0.003,0.016
56,84,49,0.003,0.003,0.003,0.02
56,84,56,0.003,0.004,0.002,0.003
56,84,63,0.004,0.004,0.004,0.007
56,84,70,0.002,0.004,0.004,0.004
56,84,77,0.003,0.003,0.003,0.007
56,84,84,0.003,0.003,0.003,0.007
56,84,91,0.004,0.003,0.004,0.009
56,84,98,0.003,0.004,0.004,0.021
56,84,105,0.004,0.003,0.003,0.024
56,84,112,0.004,0.003,0.003,0.008
56,84,119,0.003,0.005,0.003,0.004
56,84,126,0.004,0.004,0.005,0.002
56,84,133,0.003,0.003,0.003,0.007
56,84,140,0.003,0.003,0.002,0.004
56,84,147,0.003,0.003,0.003,0.003
56,84,154,0.002,0.003,0.004,0.004
56,84,161,0.004,0.003,0.003,0.009
56,84,168,0.003,0.004,0.003,0.039
56,84,175,0.003,0.003,0.004,0.054
63,0,0,0.261,0.0,0.308,0.157
63,0,7,0.0,0.0,0.0,0.0
63,0,14,0.0,0.0,0.0,0.373
63,0,21,0.257,0.0,0.0,0.0
63,0,28,0.224,0.0,0.0,0.293
63,0,35,0.292,0.0,0.0,0.0
63,0,42,0.332,0.0,0.0,0.359
63,0,49,0.262,0.0,0.0,0.0
63,0,56,0.0,0.0,0.0,0.231
63,0,63,0.182,0.0,0.304,0.0
63,0,70,0.0,0.0,0.381,0.356
63,0,77,0.0,0.282,0.324,0.292
63,0,84,0.241,0.272,0.0,0.0
63,0,91,0.0,0.263,0.0,0.0
63,0,98,0.217,0.0,0.0,0.0
63,0,105,0.0,0.0,0.0,0.0
63,0,112,0.231,0.283,0.0,0.0
63,0,119,0.0,0.0,0.0,0.0
63,0,126,0.362,0.0,0.0,0.0
63,0,133,0.0,0.0,0.0,0.0
63,0,140,0.249,0.326,0.0,0.164
63,0,147,0.0,0.0,0.0,0.0
63,0,154,0.213,0.0,0.0,0.0
63,0,161,0.0,0.299,0.305,0.0
63,0,168,0.077,0.0,0.0,0.0
63,0,175,0.0,0.278,0.0,0.177
63,7,0,0.001,0.004,0.01,0.004
63,7,7,0.004,0.02,0.023,0.087
63,7,14,0.007,0.015,0.01,1.725
63,7,21,0.005,0.008,0.007,0.033
63,7,28,0.005,0.003,0.002,0.023
63,7,35,0.031,0.004,0.028,0.391
63,7,42,0.031,0.345,0.002,0.581
63,7,49,0.016,0.001,0.006,0.005
63,7,56,0.03,0.003,0.018,0.127
63,7,63,0.009,0.004,0.004,0.003
63,7,70,0.214,0.008,0.479,0.064
63,7,77,0.005,0.004,0.004,0.134
63,7,84,0.003,0.002,0.002,0.036
63,7,91,0.004,0.005,0.032,0.061
63,7,98,0.002,0.008,0.003,0.008
63,7,105,0.005,0.013,0.006,0.029
63,7,112,0.007,0.002,0.005,0.057
63,7,119,0.119,0.005,0.003,0.006
63,7,126,0.375,0.41,0.005,0.268
63,7,133,0.008,0.004,0.314,0.025
63,7,140,0.283,1.968,0.007,0.033
63,7,147,0.005,0.006,0.007,0.014
63,7,154,0.143,1.721,0.003,0.051
63,7,161,0.012,0.006,0.004,0.037
63,7,168,0.049,0.314,0.413,0.081
63,7,175,0.008,0.003,0.041,0.327
63,14,0,0.0,0.001,0.003,0.005
63,14,7,0.003,0.002,0.005,0.015
63,14,14,0.003,0.008,0.004,0.007
63,14,21,0.013,0.005,0.01,0.034
63,14,28,0.006,0.002,0.003,0.002
63,14,35,0.018,0.006,0.021,0.008
63,14,42,0.001,0.003,0.006,0.004
63,14,49,0.001,0.002,0.002,0.003
63,14,56,0.002,0.002,0.007,0.009
63,14,63,0.002,0.002,0.003,0.008
63,14,70,0.01,0.018,0.015,0.008
63,14,77,0.003,0.002,0.002,0.004
63,14,84,0.002,0.004,0.002,0.011
63,14,91,0.001,0.002,0.004,0.005
63,14,98,0.001,0.004,0.002,0.004
63,14,105,0.002,0.002,0.005,0.002
63,14,112,0.021,0.002,0.01,0.003
63,14,119,0.007,0.004,0.003,0.004
63,14,126,0.023,0.01,0.011,0.008
63,14,133,0.003,0.008,0.002,0.014
63,14,140,0.002,0.003,0.001,0.005
63,14,147,0.0,0.002,0.003,0.025
63,14,154,0.009,0.004,0.013,0.008
63,14,161,0.004,0.006,0.005,0.001
63,14,168,0.011,0.002,0.006,0.024
63,14,175,0.78,0.003,0.006,0.474
63,21,0,0.002,0.019,0.002,0.0
63,21,7,0.002,0.005,0.003,0.008
63,21,14,0.001,0.001,0.002,0.016
63,21,21,0.014,0.012,0.005,0.013
63,21,28,0.002,0.006,0.01,0.009
63,21,35,0.002,0.003,0.006,0.002
63,21,42,0.02,0.002,0.017,0.021
63,21,49,0.005,0.015,0.006,0.011
63,21,56,0.003,0.016,0.003,0.011
63,21,63,0.007,0.021,0.008,0.014
63,21,70,0.008,0.012,0.002,0.023
63,21,77,0.005,0.021,0.017,0.018
63,21,84,0.012,0.005,0.013,0.006
63,21,91,0.005,0.001,0.002,0.002
63,21,98,0.022,0.009,0.024,0.021
63,21,105,0.003,0.01,0.001,0.009
63,21,112,0.002,0.01,0.003,0.006
63,21,119,0.004,0.02,0.019,0.003
63,21,126,0.001,0.02,0.003,0.005
63,21,133,0.001,0.002,0.004,0.003
63,21,140,0.007,0.0,0.009,0.002
63,21,147,0.014,0.002,0.014,0.022
63,21,154,0.012,0.001,0.001,0.053
63,21,161,0.005,0.001,0.002,0.012
63,21,168,0.019,0.002,0.004,0.002
63,21,175,0.005,0.015,0.002,0.002
63,28,0,0.001,0.003,0.003,0.025
63,28,7,0.017,0.01,0.017,0.018
63,28,14,0.001,0.001,0.001,0.002
63,28,21,0.002,0.004,0.008,0.009
63,28,28,0.002,0.012,0.006,0.006
63,28,35,0.004,0.014,0.001,0.003
63,28,42,0.012,0.011,0.002,0.011
63,28,49,0.006,0.005,0.014,0.013
63,28,56,0.013,0.006,0.004,0.003
63,28,63,0.002,0.001,0.002,0.016
63,28,70,0.012,0.013,0.014,0.013
63,28,77,0.017,0.013,0.008,0.011
63,28,84,0.001,0.003,0.01,0.008
63,28,91,0.002,0.013,0.007,0.007
63,28,98,0.011,0.012,0.013,0.001
63,28,105,0.008,0.008,0.002,0.002
63,28,112,0.009,0.007,0.011,0.003
