Euler1,Euler2,Euler3,default10,default15,default20,default25,default30
63,42,133,0.006,0.004,0.005,0.005,0.006
63,42,140,0.004,0.004,0.004,0.002,0.002
63,42,147,0.008,0.007,0.007,0.008,0.007
63,42,154,0.007,0.008,0.007,0.007,0.007
63,42,161,0.004,0.004,0.004,0.004,0.004
63,42,168,0.009,0.009,0.009,0.008,0.009
63,42,175,0.006,0.008,0.006,0.006,0.007
63,49,0,0.004,0.003,0.003,0.004,0.004
63,49,7,0.007,0.007,0.005,0.005,0.006
63,49,14,0.008,0.007,0.007,0.007,0.007
63,49,21,0.007,0.008,0.008,0.008,0.008
63,49,28,0.008,0.008,0.008,0.008,0.008
63,49,35,0.006,0.007,0.006,0.007,0.006
63,49,42,0.004,0.004,0.004,0.005,0.004
63,49,49,0.007,0.008,0.008,0.008,0.008
63,49,56,0.005,0.005,0.006,0.005,0.006
63,49,63,0.007,0.008,0.007,0.006,0.007
63,49,70,0.007,0.007,0.006,0.007,0.007
63,49,77,0.007,0.008,0.007,0.008,0.007
63,49,84,0.008,0.008,0.009,0.008,0.009
63,49,91,0.007,0.008,0.007,0.007,0.007
63,49,98,0.007,0.007,0.008,0.007,0.007
63,49,105,0.005,0.005,0.005,0.005,0.005
63,49,112,0.004,0.006,0.005,0.006,0.005
63,49,119,0.007,0.007,0.007,0.007,0.007
63,49,126,0.005,0.004,0.007,0.006,0.005
63,49,133,0.007,0.007,0.008,0.007,0.007
63,49,140,0.007,0.007,0.007,0.007,0.006
63,49,147,0.006,0.007,0.007,0.007,0.007
63,49,154,0.006,0.006,0.006,0.007,0.007
63,49,161,0.004,0.004,0.005,0.004,0.004
63,49,168,0.007,0.006,0.007,0.007,0.007
63,49,175,0.007,0.006,0.007,0.007,0.006
63,56,0,0.004,0.005,0.004,0.004,0.004
63,56,7,0.006,0.006,0.007,0.007,0.007
63,56,14,0.005,0.005,0.005,0.004,0.005
63,56,21,0.004,0.004,0.004,0.004,0.004
63,56,28,0.004,0.003,0.003,0.003,0.003
63,56,35,0.003,0.002,0.003,0.002,0.003
63,56,42,0.003,0.003,0.003,0.003,0.003
63,56,49,0.006,0.007,0.006,0.007,0.007
63,56,56,0.006,0.005,0.006,0.006,0.006
63,56,63,0.005,0.006,0.005,0.005,0.006
63,56,70,0.004,0.004,0.005,0.005,0.005
63,56,77,0.005,0.005,0.006,0.005,0.006
63,56,84,0.005,0.005,0.005,0.005,0.005
63,56,91,0.006,0.006,0.006,0.006,0.006
63,56,98,0.003,0.003,0.002,0.005,0.005
63,56,105,0.004,0.004,0.004,0.004,0.004
63,56,112,0.005,0.006,0.006,0.007,0.006
63,56,119,0.005,0.005,0.005,0.005,0.005
63,56,126,0.006,0.006,0.007,0.006,0.006
63,56,133,0.005,0.005,0.005,0.005,0.005
63,56,140,0.006,0.005,0.006,0.005,0.005
63,56,147,0.005,0.006,0.006,0.006,0.005
63,56,154,0.005,0.006,0.006,0.006,0.006
63,56,161,0.006,0.006,0.006,0.006,0.006
63,56,168,0.005,0.003,0.005,0.005,0.005
63,56,175,0.006,0.005,0.006,0.005,0.006
63,63,0,0.004,0.004,0.004,0.004,0.004
63,63,7,0.005,0.005,0.005,0.005,0.005
63,63,14,0.005,0.005,0.005,0.005,0.005
63,63,21,0.003,0.003,0.003,0.003,0.003
63,63,28,0.004,0.004,0.005,0.004,0.004
63,63,35,0.004,0.004,0.004,0.004,0.004
63,63,42,0.005,0.003,0.005,0.004,0.005
63,63,49,0.004,0.004,0.004,0.004,0.004
63,63,56,0.004,0.004,0.004,0.004,0.004
63,63,63,0.004,0.004,0.004,0.004,0.004
63,63,70,0.005,0.004,0.004,0.004,0.004
63,63,77,0.004,0.004,0.004,0.004,0.004
63,63,84,0.004,0.004,0.004,0.003,0.004
63,63,91,0.004,0.004,0.005,0.005,0.005
63,63,98,0.004,0.005,0.005,0.005,0.005
63,63,105,0.003,0.004,0.004,0.004,0.004
63,63,112,0.005,0.005,0.005,0.005,0.005
63,63,119,0.003,0.005,0.004,0.004,0.004
63,63,126,0.004,0.004,0.003,0.004,0.005
63,63,133,0.004,0.004,0.004,0.004,0.003
63,63,140,0.005,0.004,0.005,0.004,0.005
63,63,147,0.005,0.004,0.004,0.004,0.004
63,63,154,0.004,0.004,0.004,0.004,0.004
63,63,161,0.003,0.005,0.003,0.003,0.003
63,63,168,0.004,0.004,0.004,0.005,0.004
63,63,175,0.004,0.003,0.004,0.004,0.004
63,70,0,0.004,0.004,0.004,0.004,0.004
63,70,7,0.004,0.004,0.004,0.003,0.004
63,70,14,0.004,0.004,0.004,0.004,0.004
63,70,21,0.004,0.004,0.004,0.004,0.004
63,70,28,0.003,0.004,0.003,0.003,0.003
63,70,35,0.005,0.005,0.004,0.004,0.004
63,70,42,0.004,0.003,0.003,0.004,0.004
63,70,49,0.004,0.004,0.004,0.004,0.004
63,70,56,0.003,0.003,0.003,0.003,0.003
63,70,63,0.004,0.003,0.004,0.004,0.004
63,70,70,0.003,0.004,0.003,0.004,0.004
63,70,77,0.003,0.003,0.003,0.003,0.003
63,70,84,0.004,0.004,0.004,0.004,0.004
63,70,91,0.004,0.004,0.004,0.004,0.004
63,70,98,0.004,0.003,0.003,0.003,0.003
63,70,105,0.004,0.004,0.004,0.004,0.004
63,70,112,0.004,0.003,0.003,0.003,0.004
63,70,119,0.003,0.004,0.003,0.003,0.003
63,70,126,0.003,0.004,0.004,0.004,0.004
63,70,133,0.004,0.004,0.004,0.004,0.004
63,70,140,0.005,0.004,0.004,0.004,0.004
63,70,147,0.005,0.004,0.004,0.003,0.004
63,70,154,0.004,0.004,0.004,0.004,0.004
63,70,161,0.003,0.002,0.003,0.002,0.003
63,70,168,0.003,0.003,0.004,0.004,0.004
63,70,175,0.004,0.003,0.004,0.004,0.004
63,77,0,0.003,0.003,0.003,0.004,0.003
63,77,7,0.003,0.004,0.004,0.003,0.003
63,77,14,0.004,0.004,0.004,0.004,0.004
63,77,21,0.003,0.005,0.003,0.003,0.003
63,77,28,0.004,0.004,0.004,0.004,0.004
63,77,35,0.004,0.004,0.004,0.004,0.004
63,77,42,0.003,0.004,0.003,0.005,0.004
63,77,49,0.003,0.003,0.003,0.003,0.003
63,77,56,0.004,0.004,0.004,0.004,0.004
63,77,63,0.004,0.004,0.003,0.004,0.004
63,77,70,0.004,0.003,0.003,0.003,0.004
63,77,77,0.004,0.004,0.004,0.004,0.004
63,77,84,0.004,0.005,0.005,0.005,0.005
63,77,91,0.004,0.004,0.004,0.004,0.004
63,77,98,0.004,0.004,0.004,0.004,0.004
63,77,105,0.004,0.004,0.004,0.004,0.004
63,77,112,0.003,0.003,0.004,0.003,0.004
63,77,119,0.004,0.003,0.004,0.003,0.003
63,77,126,0.003,0.003,0.003,0.003,0.004
63,77,133,0.004,0.004,0.004,0.004,0.004
63,77,140,0.003,0.003,0.003,0.003,0.003
63,77,147,0.005,0.003,0.003,0.003,0.003
63,77,154,0.005,0.005,0.005,0.005,0.005
63,77,161,0.003,0.004,0.003,0.003,0.003
63,77,168,0.005,0.003,0.004,0.004,0.003
63,77,175,0.004,0.004,0.004,0.004,0.005
63,84,0,0.003,0.003,0.003,0.003,0.003
63,84,7,0.003,0.004,0.003,0.003,0.003
63,84,14,12.635,0.002,0.004,0.002,0.003
63,84,21,0.003,0.003,0.003,0.003,0.003
63,84,28,0.003,0.003,0.004,0.003,0.003
63,84,35,0.003,0.004,0.003,0.003,0.003
63,84,42,0.003,0.004,0.004,0.004,0.004
63,84,49,0.002,0.003,0.003,0.004,0.004
63,84,56,0.004,0.003,0.003,0.003,0.003
63,84,63,0.003,0.006,0.004,0.003,0.003
63,84,70,0.003,0.003,0.003,0.003,0.003
63,84,77,0.004,0.003,0.003,0.003,0.003
63,84,84,0.003,0.004,0.004,0.004,0.004
63,84,91,0.002,0.002,0.002,0.002,0.002
63,84,98,0.003,0.003,0.004,0.004,0.003
63,84,105,0.004,0.004,0.004,0.004,0.004
63,84,112,0.004,0.004,0.004,0.004,0.004
63,84,119,0.003,0.003,0.004,0.004,0.003
63,84,126,0.003,0.003,0.003,0.003,0.003
63,84,133,0.003,0.003,0.004,0.002,0.002
63,84,140,0.003,0.005,0.003,0.003,0.003
63,84,147,0.004,0.004,0.003,0.004,0.003
63,84,154,0.004,0.004,0.003,0.004,0.004
63,84,161,0.003,0.003,0.003,0.003,0.003
63,84,168,0.003,0.003,0.003,0.003,0.003
63,84,175,5.476,0.004,0.006,0.003,0.003
70,0,0,0.28,0.0,0.358,0.195,0.296
70,0,7,0.0,0.0,0.0,0.0,0.0
70,0,14,0.198,0.0,0.0,0.0,0.298
70,0,21,0.283,0.229,0.0,0.0,0.233
70,0,28,0.277,0.138,0.266,0.272,0.0
70,0,35,0.249,0.0,0.0,0.309,0.283
70,0,42,0.289,0.208,0.0,0.301,0.0
70,0,49,0.315,0.0,0.227,0.0,0.221
70,0,56,0.0,0.148,0.287,0.0,0.0
70,0,63,0.367,0.0,0.0,0.0,0.278
70,0,70,0.0,0.276,0.195,0.262,0.249
70,0,77,0.0,0.374,0.0,0.0,0.221
70,0,84,0.0,0.0,0.287,0.0,0.293
70,0,91,0.283,0.0,0.248,0.0,0.231
70,0,98,0.0,0.282,0.0,0.257,0.0
70,0,105,0.253,0.0,0.288,0.0,0.264
70,0,112,0.334,0.292,0.321,0.288,0.0
70,0,119,0.0,0.0,0.18,0.0,0.252
70,0,126,0.0,0.274,0.0,0.263,0.307
70,0,133,0.0,0.0,0.0,0.264,0.266
70,0,140,0.353,0.265,0.0,0.253,0.0
70,0,147,0.0,0.307,0.0,0.0,0.0
70,0,154,0.0,0.0,0.0,0.0,0.0
70,0,161,0.26,0.0,0.231,0.288,0.0
70,0,168,0.0,0.285,0.121,0.0,0.053
70,0,175,0.263,0.276,0.256,0.0,0.102
70,7,0,0.264,0.008,0.021,0.016,0.014
70,7,7,0.009,0.886,0.003,0.007,0.539
70,7,14,0.006,0.003,0.028,0.005,0.019
70,7,21,0.005,4.498,0.084,0.003,1.524
70,7,28,1.968,0.002,0.006,0.135,0.019
70,7,35,0.023,0.795,0.007,0.061,0.125
70,7,42,0.017,0.004,0.025,0.007,0.003
70,7,49,0.017,0.027,0.021,0.028,0.003
70,7,56,0.004,0.011,0.018,0.013,0.003
70,7,63,0.054,0.013,0.003,0.013,0.015
70,7,70,0.026,0.076,0.012,0.393,0.005
70,7,77,1.214,0.019,0.002,0.006,0.007
70,7,84,0.003,0.05,0.015,0.011,0.043
70,7,91,0.021,0.027,0.008,0.002,0.004
70,7,98,2.396,0.012,0.003,0.001,0.003
70,7,105,0.013,0.055,0.007,0.014,0.629
70,7,112,0.078,0.016,0.006,0.002,0.005
70,7,119,0.004,0.004,0.003,0.005,0.011
70,7,126,0.794,0.013,0.009,0.001,0.014
70,7,133,0.573,0.025,0.086,0.003,0.589
70,7,140,0.01,0.004,0.004,0.003,0.001
70,7,147,0.215,0.031,0.003,0.021,0.021
70,7,154,0.002,0.005,0.112,0.005,0.004
70,7,161,0.612,0.017,0.003,0.256,0.13
70,7,168,0.42,0.48,0.005,0.26,0.19
70,7,175,0.469,0.304,0.308,0.092,0.181
70,14,0,0.001,0.003,0.008,0.001,0.002
70,14,7,0.002,0.002,0.001,0.003,0.002
70,14,14,0.004,0.002,0.001,0.002,0.001
70,14,21,0.026,0.025,0.027,0.026,0.026
70,14,28,0.032,0.007,0.006,0.005,0.004
70,14,35,0.004,0.007,0.009,0.006,0.006
70,14,42,0.003,0.003,0.002,0.003,0.002
70,14,49,0.002,0.002,0.006,0.015,0.002
70,14,56,0.036,0.007,0.014,0.008,0.003
70,14,63,0.007,0.01,0.02,0.008,0.013
70,14,70,0.037,0.017,0.037,0.039,0.038
70,14,77,0.003,0.003,0.002,0.003,0.003
70,14,84,0.006,0.002,0.003,0.004,0.002
70,14,91,0.005,0.004,0.002,0.003,0.005
70,14,98,0.008,0.012,0.012,0.013,0.013
70,14,105,0.012,0.002,0.003,0.003,0.002
70,14,112,0.027,0.028,0.03,0.026,0.026
70,14,119,0.002,0.004,0.004,0.005,0.003
70,14,126,0.033,0.03,0.033,0.034,0.037
70,14,133,0.001,2.103,0.003,0.002,0.002
70,14,140,0.005,0.001,0.001,0.004,0.003
70,14,147,0.003,0.009,0.004,0.002,0.007
70,14,154,0.017,0.016,0.007,0.005,0.024
70,14,161,0.836,0.023,0.035,0.006,0.22
70,14,168,0.003,0.001,0.0,0.002,0.001
70,14,175,0.091,0.174,1.569,0.024,0.241
70,21,0,0.005,0.0,0.002,0.002,0.003
70,21,7,0.002,0.001,0.002,0.001,0.003
70,21,14,0.006,0.008,0.01,0.012,0.01
70,21,21,0.005,0.01,0.011,0.01,0.009
70,21,28,0.01,0.009,0.011,0.011,0.011
70,21,35,0.028,0.024,0.021,0.021,0.021
70,21,42,0.014,0.012,0.013,0.016,0.012
70,21,49,0.002,0.002,0.002,0.002,0.002
70,21,56,0.001,0.001,0.002,0.001,0.001
70,21,63,0.002,0.002,0.003,0.002,0.002
70,21,70,0.006,0.008,0.001,0.001,0.003
70,21,77,0.002,0.002,0.003,0.003,0.002
70,21,84,0.028,0.026,0.016,0.027,0.021
70,21,91,0.029,0.023,0.024,0.025,0.026
70,21,98,0.033,0.023,0.031,0.026,0.03
70,21,105,0.019,0.02,0.021,0.021,0.021
70,21,112,0.012,0.019,0.018,0.018,0.017
70,21,119,0.012,0.012,0.014,0.011,0.012
70,21,126,0.009,0.002,0.004,0.011,0.002
70,21,133,0.011,0.011,0.013,0.012,0.012
70,21,140,0.007,0.025,0.014,0.014,0.002
70,21,147,0.021,0.022,0.023,0.021,0.016
70,21,154,0.002,0.005,0.002,0.001,0.002
70,21,161,0.023,0.017,0.009,0.017,0.019
70,21,168,0.017,0.016,0.019,0.017,0.018
70,21,175,2.086,0.013,0.012,0.006,0.004
70,28,0,0.006,0.002,0.005,0.005,0.008
70,28,7,0.013,0.013,0.012,0.013,0.012
70,28,14,0.012,0.012,0.012,0.012,0.013
70,28,21,0.014,0.016,0.015,0.015,0.014
70,28,28,0.012,0.008,0.012,0.011,0.008
70,28,35,0.011,0.012,0.015,0.012,0.015
70,28,42,0.001,0.004,0.002,0.006,0.003
70,28,49,0.009,0.005,0.01,0.006,0.006
70,28,56,0.013,0.02,0.018,0.016,0.014
70,28,63,0.007,0.007,0.008,0.007,0.006
70,28,70,0.006,0.007,0.003,0.004,0.005
70,28,77,0.013,0.011,0.011,0.01,0.01
70,28,84,0.008,0.002,0.005,0.003,0.003
70,28,91,0.001,0.001,0.001,0.001,0.001
70,28,98,0.019,0.02,0.022,0.022,0.02
70,28,105,0.022,0.022,0.023,0.022,0.022
70,28,112,0.006,0.004,0.004,0.004,0.004
70,28,119,0.02,0.024,0.021,0.024,0.022
70,28,126,0.008,0.014,0.01,0.008,0.007
70,28,133,0.009,0.009,0.006,0.007,0.004
70,28,140,0.009,0.001,0.003,0.004,0.005
70,28,147,0.012,0.012,0.011,0.013,0.013
70,28,154,0.015,0.018,0.014,0.015,0.016
70,28,161,0.012,0.007,0.01,0.014,0.013
70,28,168,0.02,0.018,0.024,0.015,0.016
70,28,175,0.007,0.004,0.799,0.002,0.003
70,35,0,0.006,0.002,0.003,0.002,0.002
70,35,7,0.015,0.019,0.015,0.015,0.014
70,35,14,0.017,0.013,0.015,0.011,0.013
70,35,21,0.008,0.005,0.009,0.008,0.008
70,35,28,0.014,0.014,0.013,0.014,0.014
70,35,35,0.003,0.002,0.001,0.003,0.002
70,35,42,0.009,0.009,0.007,0.007,0.007
70,35,49,0.01,0.01,0.01,0.01,0.01
70,35,56,0.01,0.01,0.01,0.012,0.013
70,35,63,0.01,0.011,0.011,0.011,0.012
70,35,70,0.009,0.008,0.008,0.005,0.011
70,35,77,0.014,0.014,0.015,0.013,0.015
70,35,84,0.005,0.005,0.004,0.004,0.004
70,35,91,0.009,0.008,0.009,0.009,0.009
70,35,98,0.014,0.011,0.014,0.01,0.015
70,35,105,0.005,0.003,0.003,0.005,0.004
70,35,112,0.009,0.011,0.009,0.009,0.008
70,35,119,0.006,0.009,0.008,0.008,0.009
70,35,126,0.008,0.01,0.008,0.01,0.01
70,35,133,0.01,0.01,0.011,0.011,0.011
70,35,140,0.014,0.014,0.014,0.014,0.014
70,35,147,0.005,0.005,0.002,0.005,0.003
70,35,154,0.007,0.008,0.008,0.007,0.007
70,35,161,0.017,0.018,0.018,0.017,0.017
70,35,168,0.007,0.002,0.009,0.006,0.006
70,35,175,0.008,0.008,0.007,0.01,0.009
70,42,0,0.004,0.005,0.004,0.004,0.005
70,42,7,0.01,0.011,0.01,0.01,0.01
70,42,14,0.007,0.008,0.006,0.007,0.007
70,42,21,0.002,0.003,0.002,0.002,0.002
70,42,28,0.011,0.013,0.014,0.014,0.013
70,42,35,0.006,0.007,0.006,0.009,0.006
70,42,42,0.01,0.011,0.01,0.01,0.011
70,42,49,0.009,0.009,0.009,0.01,0.009
70,42,56,0.007,0.007,0.007,0.005,0.006
70,42,63,0.011,0.011,0.011,0.01,0.01
70,42,70,0.008,0.008,0.007,0.008,0.008
70,42,77,0.009,0.009,0.01,0.01,0.009
70,42,84,0.011,0.011,0.011,0.011,0.011
70,42,91,0.009,0.008,0.008,0.009,0.008
70,42,98,0.009,0.01,0.009,0.011,0.011
70,42,105,0.012,0.012,0.013,0.012,0.012
70,42,112,0.008,0.008,0.008,0.008,0.008
70,42,119,0.008,0.009,0.008,0.007,0.01
70,42,126,0.009,0.01,0.007,0.008,0.009
70,42,133,0.007,0.007,0.006,0.004,0.004
70,42,140,0.012,0.007,0.007,0.008,0.008
70,42,147,0.01,0.011,0.011,0.011,0.011
70,42,154,0.012,0.011,0.011,0.011,0.011
70,42,161,0.009,0.01,0.01,0.01,0.011
70,42,168,0.009,0.005,0.006,0.005,0.004
70,42,175,0.005,0.005,0.005,0.006,0.005
70,49,0,0.001,0.002,0.001,0.002,0.001
70,49,7,0.01,0.009,0.009,0.01,0.01
70,49,14,0.009,0.011,0.01,0.011,0.006
70,49,21,0.008,0.009,0.009,0.009,0.009
70,49,28,0.01,0.009,0.009,0.01,0.01
70,49,35,0.003,0.003,0.003,0.003,0.003
70,49,42,0.005,0.005,0.005,0.005,0.005
70,49,49,0.008,0.007,0.007,0.007,0.007
70,49,56,0.002,0.001,0.003,0.001,0.003
70,49,63,0.007,0.006,0.008,0.007,0.007
70,49,70,0.008,0.007,0.008,0.007,0.006
70,49,77,0.01,0.01,0.009,0.009,0.01
70,49,84,0.009,0.009,0.009,0.009,0.009
70,49,91,0.007,0.006,0.005,0.006,0.006
70,49,98,0.009,0.01,0.009,0.008,0.008
70,49,105,0.008,0.009,0.008,0.009,0.008
70,49,112,0.007,0.008,0.007,0.007,0.008
70,49,119,0.009,0.009,0.009,0.008,0.008
70,49,126,0.008,0.009,0.009,0.009,0.009
70,49,133,0.009,0.008,0.009,0.009,0.009
70,49,140,0.011,0.011,0.011,0.011,0.01
70,49,147,0.005,0.005,0.005,0.006,0.006
70,49,154,16.36,0.009,0.009,0.009,0.009
70,49,161,0.011,0.006,0.008,0.006,0.007
70,49,168,0.008,0.008,0.007,0.008,0.008
70,49,175,0.006,0.008,0.008,0.007,0.008
70,56,0,0.006,0.007,0.006,0.006,0.006
70,56,7,0.007,0.007,0.007,0.007,0.008
70,56,14,0.006,0.008,0.008,0.008,0.009
70,56,21,0.008,0.009,0.008,0.008,0.008
70,56,28,0.007,0.008,0.008,0.008,0.007
70,56,35,0.008,0.007,0.008,0.007,0.008
70,56,42,0.007,0.007,0.008,0.007,0.007
70,56,49,0.005,0.006,0.006,0.006,0.006
70,56,56,0.005,0.007,0.006,0.007,0.006
70,56,63,0.007,0.008,0.007,0.007,0.008
70,56,70,0.008,0.008,0.007,0.008,0.007
70,56,77,0.007,0.007,0.006,0.008,0.007
70,56,84,0.006,0.006,0.009,0.008,0.008
70,56,91,0.008,0.008,0.008,0.009,0.008
70,56,98,0.007,0.006,0.007,0.006,0.007
70,56,105,0.006,0.006,0.006,0.006,0.007
70,56,112,0.007,0.007,0.007,0.007,0.007
70,56,119,0.008,0.007,0.007,0.007,0.007
70,56,126,0.006,0.007,0.006,0.006,0.007
70,56,133,0.008,0.008,0.007,0.008,0.008
70,56,140,0.009,0.009,0.006,0.008,0.009
70,56,147,0.008,0.009,0.008,0.008,0.008
70,56,154,0.005,0.006,0.006,0.005,0.006
70,56,161,0.006,0.007,0.007,0.006,0.006
70,56,168,0.008,0.007,0.006,0.008,0.008
70,56,175,0.006,0.006,0.007,0.006,0.006
70,63,0,0.005,0.006,0.006,0.006,0.006
70,63,7,0.002,0.004,0.002,0.002,0.002
70,63,14,0.006,0.007,0.007,0.007,0.007
70,63,21,0.005,0.005,0.005,0.006,0.005
70,63,28,0.007,0.007,0.006,0.007,0.007
70,63,35,0.006,0.006,0.006,0.006,0.006
70,63,42,0.005,0.006,0.006,0.006,0.006
70,63,49,0.006,0.006,0.006,0.006,0.006
70,63,56,0.005,0.005,0.005,0.006,0.006
70,63,63,0.006,0.006,0.006,0.007,0.006
70,63,70,0.003,0.004,0.002,0.005,0.003
70,63,77,0.004,0.004,0.005,0.004,0.004
70,63,84,0.006,0.006,0.007,0.007,0.006
70,63,91,0.004,0.003,0.005,0.003,0.004
70,63,98,0.006,0.006,0.006,0.006,0.006
70,63,105,0.006,0.006,0.006,0.006,0.006
70,63,112,0.007,0.006,0.006,0.006,0.006
70,63,119,0.006,0.006,0.007,0.007,0.006
70,63,126,0.005,0.005,0.005,0.005,0.005
70,63,133,0.007,0.006,0.006,0.006,0.006
70,63,140,0.006,0.007,0.006,0.006,0.007
70,63,147,0.006,0.007,0.006,0.006,0.007
70,63,154,0.005,0.007,0.005,0.005,0.005
70,63,161,20.391,0.006,0.006,0.006,0.006
70,63,168,0.007,0.006,0.006,0.006,0.006
70,63,175,0.006,0.006,4.648,0.006,0.006
70,70,0,0.004,0.005,0.005,0.005,0.004
70,70,7,0.004,0.004,0.005,0.005,0.005
70,70,14,0.005,0.005,0.005,0.005,0.005
70,70,21,0.005,0.005,0.005,0.005,0.005
70,70,28,0.005,0.005,0.005,0.005,0.005
70,70,35,0.005,0.005,0.005,0.005,0.006
70,70,42,0.005,0.005,0.005,0.005,0.005
70,70,49,0.003,0.004,0.002,0.003,0.002
70,70,56,0.005,0.005,0.005,0.005,0.005
70,70,63,0.005,0.005,0.005,0.004,0.004
70,70,70,0.005,0.005,0.005,0.005,0.005
70,70,77,0.005,0.005,0.005,0.005,0.005
70,70,84,0.004,0.004,0.005,0.004,0.005
70,70,91,0.005,0.005,0.005,0.005,0.005
70,70,98,0.005,0.005,0.005,0.005,0.005
70,70,105,0.005,0.005,0.005,0.005,0.005
70,70,112,0.005,0.005,0.005,0.005,0.005
70,70,119,0.005,0.005,0.005,0.005,0.005
70,70,126,0.005,0.005,0.005,0.005,0.005
70,70,133,0.006,0.005,0.005,0.005,0.005
70,70,140,0.004,0.004,0.004,0.004,0.004
70,70,147,0.005,0.005,0.005,0.005,0.005
70,70,154,0.005,0.005,0.005,0.005,0.005
70,70,161,0.005,0.005,0.005,0.005,0.005
70,70,168,0.006,0.005,0.006,0.006,0.006
70,70,175,0.006,0.005,0.005,0.004,0.004
70,77,0,0.004,0.003,0.003,0.003,0.003
70,77,7,0.004,0.004,0.004,0.004,0.004
70,77,14,0.004,0.003,0.003,0.003,0.004
70,77,21,0.004,0.004,0.004,0.004,0.004
70,77,28,0.004,0.005,0.004,0.005,0.005
70,77,35,0.004,0.004,0.003,0.004,0.003
70,77,42,0.004,0.004,0.003,0.005,0.004
70,77,49,0.004,0.005,0.005,0.005,0.005
70,77,56,0.003,0.004,0.004,0.004,0.004
70,77,63,0.004,0.003,0.003,0.004,0.004
70,77,70,0.004,0.004,0.004,0.004,0.004
70,77,77,0.004,0.003,0.004,0.004,0.004
70,77,84,0.005,0.005,0.005,0.005,0.004
70,77,91,0.004,0.004,0.004,0.004,0.004
70,77,98,0.003,0.004,0.004,0.003,0.003
70,77,105,0.005,0.005,0.006,0.005,0.005
70,77,112,0.004,0.005,0.004,0.004,0.004
70,77,119,0.003,0.004,0.003,0.004,0.004
70,77,126,0.004,0.004,0.004,0.005,0.004
70,77,133,0.004,0.004,0.004,0.004,0.004
70,77,140,0.004,0.004,0.004,0.004,0.004
70,77,147,0.005,0.005,0.005,0.005,0.005
70,77,154,0.005,0.005,0.004,0.005,0.004
70,77,161,0.005,0.005,0.005,0.005,0.004
70,77,168,0.005,0.005,0.005,0.005,0.005
70,77,175,0.004,0.005,0.004,0.005,0.005
70,84,0,0.003,0.003,0.003,0.003,0.003
70,84,7,0.004,0.004,0.004,0.004,0.004
70,84,14,0.004,0.004,0.004,0.004,0.004
70,84,21,0.004,0.004,0.004,0.004,0.004
70,84,28,0.004,0.004,0.004,0.004,0.004
70,84,35,0.004,0.004,0.004,0.004,0.004
70,84,42,0.004,0.003,0.003,0.004,0.004
70,84,49,0.003,0.004,0.004,0.004,0.004
70,84,56,0.004,0.004,0.005,0.003,0.003
70,84,63,0.005,0.005,0.004,0.005,0.004
70,84,70,0.004,0.003,0.003,0.003,0.003
70,84,77,0.005,0.004,0.004,0.004,0.004
70,84,84,0.005,0.005,0.004,0.004,0.004
70,84,91,0.004,0.004,0.004,0.004,0.004
70,84,98,0.004,0.004,0.004,0.004,0.004
70,84,105,0.004,0.004,0.004,0.004,0.004
70,84,112,0.003,0.003,0.003,0.003,0.003
70,84,119,0.005,0.004,0.004,0.004,0.003
70,84,126,0.004,0.005,0.004,0.004,0.004
70,84,133,0.004,0.004,0.004,0.004,0.004
70,84,140,0.004,0.005,0.004,0.005,0.004
70,84,147,0.004,0.004,0.005,0.004,0.004
70,84,154,0.003,0.003,0.003,0.004,0.004
70,84,161,0.004,0.003,0.004,0.003,0.003
70,84,168,0.005,0.008,0.004,0.005,0.004
70,84,175,8.746,0.005,0.005,0.008,0.005
77,0,0,0.0,0.25,0.0,0.0,0.0
77,0,7,0.355,0.0,0.255,0.0,0.256
77,0,14,0.0,0.321,0.0,0.254,0.168
77,0,21,0.326,0.262,0.0,0.0,0.246
77,0,28,0.307,0.259,0.0,0.291,0.0
77,0,35,0.255,0.0,0.229,0.206,0.0
77,0,42,0.367,0.0,0.399,0.0,0.0
77,0,49,0.326,0.0,0.25,0.195,0.263
77,0,56,0.28,0.48,0.242,0.0,0.244
77,0,63,0.0,0.268,0.0,0.267,0.283
77,0,70,0.327,0.312,0.0,0.367,0.0
77,0,77,0.252,0.0,0.255,0.293,0.242
77,0,84,0.314,0.0,0.0,0.0,0.262
77,0,91,0.0,0.0,0.0,0.0,0.0
77,0,98,0.0,0.0,0.0,0.269,0.27
77,0,105,0.313,0.368,0.0,0.24,0.273
77,0,112,0.0,0.316,0.196,0.0,0.0
77,0,119,0.0,0.0,0.0,0.0,0.075
77,0,126,0.286,0.0,0.0,0.0,0.0
77,0,133,0.33,0.0,0.0,0.0,0.0
77,0,140,0.0,0.0,0.0,0.248,0.271
77,0,147,0.309,0.0,0.363,0.0,0.0
77,0,154,0.0,0.353,0.0,0.264,0.156
77,0,161,0.0,0.318,0.0,0.04,0.0
77,0,168,0.248,0.229,0.0,0.228,0.0
77,0,175,0.398,0.0,0.201,0.0,0.237
77,7,0,0.011,0.005,0.01,0.01,0.041
77,7,7,1.041,0.022,0.002,0.003,0.005
77,7,14,0.013,0.01,0.016,0.008,0.008
77,7,21,0.016,0.038,0.005,0.004,0.012
77,7,28,0.605,0.013,0.012,0.557,0.008
77,7,35,0.01,0.015,0.02,0.007,0.005
77,7,42,1.229,0.018,0.039,0.033,0.014
77,7,49,0.055,0.056,0.005,0.003,0.01
77,7,56,0.035,0.009,0.003,0.005,0.006
77,7,63,0.013,0.54,0.016,0.024,0.011
